Hotel_name,Review_Title,Review_Text,Sentiment,Rating_Percentage,Review_Text_TR
Taj Club House,Valet Parking & Vegan Food,"Valet parking: the ac control switch near driver's seat was broken hence self parking & having the car keys with the guests is recommended
Vegan food: their is no specific menu for vegan, in vegetarian 1 or 2 items are only vegan. Hence would not recommend breakfast here for vegans",2,60,"Vale Parkı: Sürücü koltuğuna yakın AC kontrol anahtarı kırıldı, dolayısıyla kendi kendine park etmek ve konuklarla araba anahtarlarının olması önerilir
Vegan gıda: Vegan için belirli bir menü değil, vejetaryen 1 veya 2 öğe sadece vegan. Bu nedenle veganlar için burada kahvaltı önermez"
Taj Club House,Family trip,"Excellent food, great club, friendly staff, room shows wear and tear, but very clean.",3,100,"Mükemmel yemek, büyük kulüp, güler yüzlü personel, oda giyim ve gözyaşı gösterir, ama çok temiz."
Taj Club House,Taj clubhouse November 11/22 - 11/26,"Hotel staff was friendly and courteous.
Room was nice size and clean.
Restaurant on the roof had Mediterranean cuisine and it was fabulous.

Very nice hotel to stay for business in chennai",3,80,"Otel personeli, samimi ve saygılı.
Oda güzel beden ve temiz.
Çatıda restoran Akdeniz mutfağı vardı ve muhteşem oldu.

Chennai'de iş için kalmak için çok güzel bir otel"
Taj Club House,Luxury in Heart of Chennai,Best location and luxury hotel. Staffs were excellent.,3,100,En iyi yer ve lüks otel. Personel mükemmel.
Taj Club House,AJB Chennai 2 nights May 2013,"Good. Stayed there before. Had small problem: First room had a musty smell. Staff changed my room quickly. No other issues. Breakfast is a good experience. Many choices, relaxed atmosphere. Roof restaurant is also nice. for dinner; Spanish Quisine.",3,80,"İyi. Daha önce orada kaldı. Küçük bir sorun vardı: İlk oda küf kokusu vardı. Personel odamı hızla değiştirdi. Başka sorun yok. Kahvaltı iyi bir deneyimdir. Birçok seçenek, rahat atmosfer. Çatı restoranı da güzel. akşam yemeği için; İspanyol Quisinin."
The Residency Chennai,Never stay in residency hotel,"Nothing to good to say about this residency hotel, chennai. A few notable negatives are the following:

1. NO Wifi
2. TV stop working every 10 minutes; the remote is so old that the numbers on it have gone away!!!!!
3. hotel staff is just miscerable; they dont know what a customer service is. Very indifferent and cold.

Very bad experience.  will NOT recommend to anyone.",1,20,"Bu ikamet oteli hakkında söyleyecek iyi bir şey, Chennai. Birkaç dikkate değer negatif aşağıdadır:

1. WiFi yok
2. TV, her 10 dakikada bir çalışmayı durdurun; Uzaktan kumanda o kadar eski ki üzerindeki sayılar gitti !!!!!
3. Otel personeli sadece kazınabilir; Bir müşteri hizmetinin ne olduğunu bilmiyorlar. Çok kayıtsız ve soğuk.

Çok kötü deneyim.  kimseye tavsiye etmeyecek."
The Residency Chennai,NICE HOTEL CHOOSE NEAR TO OFFICE,"STAFF IS   NOT GOOD , KEY NOT FIT 2 TIMES AT NIGHT ,

ROOM 702 KEY IS GIVEN 2 TIMES I AM GET DOWN AT RECEPTION AT 1.45 AM .
THEN GIVEN ROOM NO 701",2,60,"Personel iyi değil, anahtar gece 2 kez uymuyor,

Oda 702 anahtarı 2 kez verildi.
Sonra 701 Oda verildi"
The Residency Chennai,,Ac is not good..bed is not that much good.. it's not worth paying. .,1,20,AC iyi değil ... o kadar iyi değil .. ödemeye değmez. .
The Residency Chennai,,Awesome stay the food was slightly expensive but other than that I dont think this deserves 3.9. The only thing is the room size is small compared to other luxury hotels,3,100,"Müthiş kalmak gıda biraz pahalıydı ama bunun dışında bu 3.9'u hak ettiğini düşünmüyorum. Tek şey, oda boyutunun diğer lüks otellere kıyasla küçük olması"
The Residency Chennai,,Stay was comfortable and service is good & satisfactory,3,80,Kalma rahattı ve hizmet iyi ve tatmin edici
The Residency Chennai,The Residency Good Centrally located Hotel,The overall experience was good. However the wi-fi was getting disconnected often. We found the food very expensive.,3,80,Genel deneyim iyiydi. Ancak Wi-Fi sık sık bağlantısı kesiliyordu. Yemekleri çok pahalı bulduk.
The Residency Chennai,,"Overall stay was good. However, the Wi-Fi was not working. We had to call them multiple times to fix it. It gets fixed for some time and then again they would stop working. This was the only thing that we didn't like about this hotel.",3,80,"Genel kalmak iyiydi. Ancak, Wi-Fi çalışmıyordu. Düzeltmek için onları birçok kez aramak zorunda kaldık. Bir süre sabitlenir ve sonra tekrar çalışmayı bırakırlar. Bu otel hakkında sevmediğimiz tek şeydi."
The Residency Chennai,Good stay for US consulate visit,Great breakfast and good room service!,3,100,Harika kahvaltı ve iyi oda servisi!
The Residency Chennai,stay was very good..staff was very courteous,"all in all good..location is excellent close to everything
staff was very friendly and welcoming and very helpful and very knowledgable about the city and guide you about dos and donts whch is very important if you are visiting for leisure and they tell you where to go and when to go",3,100,"Sonuçta iyi .. lokasyon her şeye yakın mükemmel
Personel çok samimi ve misafirperver ve çok yardımsever ve şehir hakkında çok bilgili ve eğlence için ziyaret ediyorsanız çok önemli olan DOS ve DONTS hakkında size rehberlik ediyor ve size nereye ve ne zaman gideceklerini söylüyorlar"
The Residency Chennai,It was a very good hotel,Pacific Clarks Inn,3,71,Pacific Clarks Inn
The Residency Chennai,I enjoyed my stay in The resedency hotel nice place,I was on business trip in Chennai best place to stay. The Residence hotel is very near to all markets center of Chennai very near to Chennai famous shopping center T nagar area in night there are many restaurants near by.,3,65,"Kalmak için en iyi yer Chennai iş gezisi oldu. Residence Hotel, Chennai ünlü alışveriş merkezi t nagar bölgesine çok yakın Chennai'nin tüm pazar merkezine çok yakındır. Yakın birçok restoran bulunmaktadır."
The Residency Chennai,Definitely one of the best hotel to stay,"Excellent stay and one of the good hotel to suggest. Medium in cost and within the budget. Good at service and response. Foods & drinks, transport from the hotel is very much accessible at all the times. Definitely one of the best hotel to stay. Conference rooms and meeting rooms are good for business meetings.",3,86,"Mükemmel konaklama ve önermek için iyi otel biri. Maliyet ve bütçe içinde. Hizmet ve yanıt iyi. Yiyecekler ve içecekler, otelden ulaşım her zaman çok erişilebilir. Kesinlikle kalmak için en iyi otel. Konferans salonları ve toplantı odaları iş toplantıları için iyidir."
The Residency Chennai,Awesome experience and friendly staff,I stayed at this hotel with my friends for 2 days. Overall experience was very good regarding the service of the hotel. The staff were well trained and behaved friendly. The building of the hotel was well decorated. The rooms were big in size and were well maintained and provided with all the modern facilities. The room service was always on time. Food was also very much hygenic and tasty. Would like to visit again.,3,86,2 gün arkadaşlarımla bu otelde kaldım. Genel deneyim otelin hizmeti konusunda çok iyi oldu. Personel iyi eğitimli ve dostça davrandı. Otel binası iyi dekore edilmiş. Odalar büyük boyutta ve iyi korunmuş ve tüm modern tesisler ile sağlanmıştır. Oda servisi her zaman zamanında oldu. Gıda da çok hijyenik ve lezzetli. Tekrar ziyaret etmek isterim.
The Residency Chennai,,This is a very clean hotel I have stayed in this hotel before (7 years ago) they still maintain the same very good standard,3,100,"Bu, daha önce bu otelde kaldığım çok temiz bir otel (7 yıl önce) hala aynı çok iyi standardı koruyorlar"
The Residency Chennai,Hotel is Centrally Located in heart of Chennai,"This Hotel is Centrally Located in heart of Chennai. Easily accessible from Most of the places in Chennai. Walking distance to some of the best places in and around T Nagar. Best part was high speed internet is complementary. There was a food festival going on, however, being a vegetarian, I was not able to enjoy the food much.",3,71,"Bu otel merkezi olarak Chennai'nin kalbinde yer almaktadır. Chennai'deki yerlerin çoğundan kolayca erişilebilir. T Nagar ve çevresinde en iyi yerlere yürüme mesafesinde. En iyi bölüm yüksek hızlı internet tamamlayıcıdır. Bir yemek festivali vardı, ancak bir vejetaryen olmak, yemeğin tadını çıkaramadım."
The Residency Chennai,The location is good it is nearer to the city,Hotel is good have good ambiance. The room is spacious. The service is good. The location is good it is nearer to the city. The restaurant is excellent. The buffet was very good. They have huge spread. The service was very good and the room is very good.,3,71,"Otel iyidir iyi bir ambiyans var. Oda geniş. Hizmet iyi. Konumu iyi, şehre daha yakın. Restoran mükemmel. Büfe çok iyiydi. Büyük yayılıyorlar. Hizmet çok iyi ve oda çok iyi."
The Residency Chennai,Good facilities & spacious room,"One of the good residency with all facilities. Food was so good and tasty. Room was so big and television was provided with all good channels, it was very entertaining. Bed was so comfortable and mattress were so good. It is near to bus stop and taxi was available. I stayed here for 2 days and enjoyed a lot.",3,86,"Tüm tesislerle iyi ikametgahlardan biri. Gıda çok iyi ve lezzetli. Oda çok büyük ve televizyon tüm iyi kanallar ile sağlandı, çok eğlenceli oldu. Yatak çok rahat ve yatak çok iyiydi. Otobüs durağına yakın ve taksi mevcuttu. Burada 2 gün kaldı ve çok keyif aldım."
The Residency Chennai,Awesome & luxurious hotel to stay,The ambiance of hotel was very good. It was an awesome hotel and also very awesome service provided by the hotel. The staff were courteous and the room was indeed very nice. Spacious rooms. Outer design and as well as inner design was very good. The entrance gate and front office I like the most. Good behavior of hotel staff. World class facility with luxurious hotel.,3,71,Otel ambiyans çok iyiydi. Harika bir otel ve aynı zamanda otel tarafından sağlanan çok harika hizmet oldu. Personel nazik ve oda gerçekten çok güzel. Geniş odalar. Dış tasarım ve iç tasarım çok iyiydi. Giriş kapısı ve ön büro en çok seviyorum. Otel personelinin iyi davranışı. Lüks otel ile dünya standartlarında tesis.
The Residency Chennai,Excellent Hotel with excellent service,"Modern hotel with great location and great rooms with luxury services. I think all facilities available and great for a single person or group and also for family in this hotel. Food and drinks was too tasty with pure products in used. It was a great stay for me in this hotel. Thank you very much Hotel ""The Residency"" for great facilities to us.",3,71,"Modern otel, harika konum ve lüks hizmetlere sahip harika odalar. Bence tüm tesisler ve tek bir kişi veya grup ve ayrıca bu otelde aile için harika düşünüyorum. Yiyecek ve içecekler kullanılmış saf ürünler ile çok lezzetli. Bu otelde benim için büyük bir konaklama oldu. Bize harika tesisler için çok teşekkür ederim otel ""The Residency""."
The Residency Chennai,Very Good,"Very excellent hotel and well maintained for this hotel and very beautiful location for this hotel iam very happy staying the hotel. Very supportive team and very helpful team, and with in seconds attend house keeping team and am very happy for staying hotel",3,65,Çok mükemmel bir otel ve bu otel için bakımlı ve bu otel için çok güzel bir yer çok mutlu otel kalıyorum. Çok destekleyici ekip ve çok yararlı ekip ve saniyeler içinde ev tutma ekibine katılın ve otelde kaldığım için çok mutluyum
The Residency Chennai,Pleasant visit with good food,I stayed in this hotel for 5 days and have found it to be the most homely hotel I have ever experienced. The staff is very courteous and the rooms are clean and well kept. I need to make a special mention about the restaurants and the care taken by the Food &Beverage staff. Buffet breakfast and lunch/dinner are delightful in terms of quality and variety. I really loved this hotel and will surely make a visit again..,3,71,Bu otelde 5 gün kaldı ve şimdiye kadar yaşadığım en sade otel olarak buldum. Personel çok nazik ve odalar temiz ve iyi tutulur. Restoranlar ve yiyecek ve içecek personeli tarafından alınan bakım hakkında özel bir söz yapmam gerekiyor. Açık büfe kahvaltı ve öğle/akşam yemeği kalite ve çeşitlilik açısından keyiflidir. Bu oteli gerçekten çok sevdim ve kesinlikle tekrar ziyaret edeceğim ..
