HotelName,Review,Rating
Sueno Hotels Deluxe Belek,Ikinci kez konakladıgımız  sueno  tesislerinde  cok mutlu  ayrıldık  restorant muduru  bekir bey garson mehmet Sonocak ve garson bozan bize cok yardımcı oldular kendilerine cok tsk ederiz muhtesem yemeklerden cok memnun kaldık,5
Sueno Hotels Deluxe Belek,"Karşılama iyi  bavulları araçtan alarak yardımcı oldular.Resepsiyonda bizimle mine hanım ilgilendi  ve odamızı upgrade ederek bizi mutlu etti. Kendisine ve şefine teşekkür ederim.Yemeklerde çeşit ve kalite ön planda ızgaralar,sulu yemekler mezeler tatlılar  pastahanesi ve meydanda bulunan yiyecek büfelerini deneyin.içecekler kutu ve tetra pak ambalajlarda alkol olarak becks miller efes pilsen bira 12 yıllık kalite viski ve diğer marka alkollü içecekler mevcut.Servis elemanları güler yüzlü ve saygılı özellikle kat görevlisi zeynep hanım işini iyi yapıyor. Şimdide eleştiri zamanı: Peynirler bir üst kalite olmalı ayrıca peynirler akşamdan hazırlandığı belli, direk buz dolabına konmaz streç film ile kaplanır.Peynirlerin kenarları sararmış olarak servis ediliyor. Unlu mamüller zayıf pide ve pizzaya biraz daha özen gösterin hem hamuru hem iç malzemesi yenilenmeli. Denizde yüzüyorsunuz derede boğulmayın.",5
Sueno Hotels Deluxe Belek,"Aslinda cok guzel soylenecek seyler olan otelin konaklamamizin ilk aksaminda restauranta ben esim ve kizimla girdik kizimin uykusu gelince esim kucaginda cocugu uyumaya göturdu.Geri donen esimi restauranta almayip kaba tavirlar sergileyen ismi Cengiz olan kisinin yanina gittim hala kaba tavirlarima devam ederken mudurunuzle konusmak istiyorum dedigimde sesini yukselten naapcan goruselim(el hareketleride yaparak) diyen bir calisani olan otel eger boyle personeller aliyorsa ister yemegi guzel olsun ister cocuk kulübü.(simdi otel cevabinda kongre vardi baska otellerden buraya konaklamalari engellemek icin boyle bir uygulama yapiyorduk cevabi gelirse onlara sorarim 1-hem ben hem esim oda karti bulundurmak zorunda miyiz??2-Simdiye kadar yasamadim restauranta giriste cogu otelde oda numarasi sorulur bazilarinda liste hizlica bakilir kibarca buyrun denir bunu yapmak cok mu zor veya kongre var o zaman bileklik verin bizde ne yapicagimizi bilelim!!Bu sene Antalyada son gittigim oteldeki gibi kaba tavir bi yana her soylenene memnuniyetle seklinde cevap veren personel bulmak cok zor mudur??Bu berbat gecirdogim ilk aksam yazdigim yazi ,otelle ilgili deneyimlerimizi bir sonraki yazimda aktaricagim.
",1
Rubi Platinum Spa Resort & Suites,"Herkese merhaba. 19-23 Ağustos 2016 arası 4 gece konakladık. Balayı çifti olarak gittiğimiz otelde karşılama ve balayı konsepti vaad edildiği gibiydi. Meyve sepeti, şampanya, tatlı tabağı, incir ceviz tabağı yaşpasta kırmızı nevresim takımı bornoz vs bizim yerimize çok iyi düşünülmüş. Mutluluk dileklerinizde bizi onurlandırdı. Teşekkür ederiz çok ilgilisiniz.
Arkadaşlar odalar günlük temizleniyor. Yemekler kaliteli ve temiz. Otelde 24 saat yiyecek bulabilirsiniz. Aç kalmak için özel çaba harcamalısınız. Minibar hergün tazeleniyor. Havlu, çarşaf değişimi ve oda temizliğide her gün yapılıyor. Havuz başında bir şey içmek için bara gitmenize gerek yok garson arkadaşlar siz istemeden soruyorlar çok sağolsunlar :-) Yemek için restorana girerken güleryüz başlıyor. Yemeğinizi alıp masaya oturur oturmaz ne içeceğinizi soran garson arkadaşlar arı gibi çalışıyor bir kere istediğiniz bir şeyi sizin istediğiniz şekilde ve ikinciye söyletmeden yerine getiriyorlar.  Et yemekleri yeterli çeşitlilikte. Bıldırcından portakallı ördeğe, mangalından haşlamasına, rostosuna yahnisine kadar kırmızı et olsun, beyaz et olsun herşey var. Lobi barda patenli garson bayan düşüncesi on numara olmuş. Kızların hepsi işini on numara yapıyor. Patenlerle akşama kadar hizmet etmek ciddi performans gerektirir. Havlu departmanı, dondurmacı arkadaşlar  hepside güleryüzlü. Animasyon ekibine özellikle Mustafa Kemal beye çok teşekkür ediyorum. Hepside işinde titiz ve güleryüzlüler. Etkinliklerin kaliteli ve eğlenceli olmasıda oteli tercih açısından önemli bence...
 
Tüm bunların yanında minik olumsuzluklarda var tabiki. 
Restorantta çatal bıcak temizliği yapılırken daha dikkatli olunmalı. (Temizlik bezinin tozları nadirde olsa çatal bıçak üzerinde kalabiliyor.)
Meyveler genelde kaliteli ancak kavunlar lezzetsiz. Muzlarda olgunlaşmamış. Abartısız söylüyorum muzların hiç tadı yoktu.
Sütlü tatlılar çok çabuk bitiyor. Erken almalısınız. Sütlü tatlıyı artırıp yaşpasta tarzını azaltmalısınız. Bu arada baklavalar on numara gerçekten.
Plajda voleybol oynarken dikkat edin. Kuma atlayınca dizlerinizi yüzdürebilirsiniz yaşlı hanım efendi doktor odasının ıslanmasından rahatsız oldu. Ama gene de isteksizde olsa görevini yaptı.
Oda temizliği yapılırken nescafe için kullandığımız bardaklar sadece çalkalanıp yerine konmuş sanırım. Talep etseydim değiştirilirdi muhtemelen ama önemli olan söylemeden yapılması.
Genel anlamda memnunuz ve 100 üzerinden 90 puan veriyoruz ve de gitmek isteyen arkadaşlara şiddetle ilk sıra tercih hakkını rubi platiniumdan yana kullanmasını öneriyoruz...

",5
Rubi Platinum Spa Resort & Suites,"Otelin günlük temizlikleri , yiyecekler , havuz , deniz ve kumsalın temiz olması ve çalışanların ilgisi açısından cok memnun kaldık. Çocuklu aileler için de gayet uygun bir otel , siz keyifle vakit geçirirken çocuklarınıza da gayet eğlenceli aktiviteler sunuyorlar. 5 yıldızla beraber mutlaka tavsiye ederim 😊",5
Rubi Platinum Spa Resort & Suites,Otel kesinlikle gündüz huzur evi gibi. Hiç müzik yok ve animasyoncuları gorebilene aşk olsun. Animasyoncular snacklerde bayan arkadaş edinme derdinde. Birinin adı mustafa kemal diğerinin adını unuttum. Odama gelince 16-20 agustos 4104 nolu odada kaldım. Oda banyodan gelen pis kokuyla kaplanıyor. Ve duşa girmek azap oluyor. Aynı tarihte 4102 numaralı odada da arkadaşım kaldı ve banyosundan su kaçağı vardı 5 gun boyunca ne bu sorunu çözdüler nede başka bir çözüm yolu sundular Yemeklere gelince kendimi askerde gibi hissettim hergunmu hindi olur çeşit az ve leZzetsiz. Eğer birgün uyuya kalırsanız ve kalktığınızda saat 11:30 ise o gun havuza veya denize giremeyebilirsiniz çünkü saat 3 e kadar havlu alamıyorsunuz. Alkol de kaliteli içkiler var yalnız sadece lobby barda mevcut. Akşamları o kadar karanlıkkı ötel ne yediğinizi bile goremeyebiliyorsunuz bahçe kısmında. Akşamlarıda maleaef sıkıcıydı oZel gösterinin bitmesi ile otel bitiyor. Papaya beach clup denilen yerde dj var diolar youtube tan müzik açmaya çalışıolar. Ama bu beklentiniz ile alakalı biz memnun kalmadık eşimle en kötü tatilimizdi. Geçen sene bodrumda daha vasat bir otele daha yüksek bir odeme yaptık ama eğlencisiyle eksiklerini örtebilmişti. Son 4 tatilim gayet lüks ve kaliteli marka olmuş otellerde oldu son iki yıldır ets ve buranın yorumları beni yanıltıyor.,2
Rubi Platinum Spa Resort & Suites,"Hiç ummadığım kadar rahat ve konforlu biten tatilim için emeği geçen beyaz melekler başta olmak üzere bardan restorana kadar tüm ekibe canı gönülden sevgiler,özlem hanim özellikle bize göstermiş olduğu samimi yaklaşımı ve eşime özel ihtiyaçları için yardımlarına sonsuz teşekkürler,sizi hiç unutmuycaz çok güzeldi hersey için ve a lacartta yediğim balık için sonsuzteşekkürler.ilk fırsatta gene ordayım sevgiler.",5
Rubi Platinum Spa Resort & Suites, Az önce cıkış yapmış olan biri olarak %100 tavsiye ediyorum kusursuz bir tatil geçirdik. Harika ötesi ve çeşitli yemekleri içkileri animasyon ekibi personellerin gülen yüzü havuzu odaları temizliği denizi eğlence ve aktiviteleri ile 2017 için tatil planımız hazır :) teşekkürler rubi ! bizimle tatil süresince özel olarak ilgilenerek harika bir doğum günü geçirmemi sağlayan hilal hanım a teşekkürler:).,5
Rubi Platinum Spa Resort & Suites,"Bu derece memnun ayrilabilecegimi hic dusunmedigim tesis. Resepsiyonistinden barmenine, cankurtaranindan ascisina, valesinden musteri ilsikileri gorevlilerine kadar herkes inanilmaz ilgili ve guleryuzlu. Ozellikle Hilal Hanimi bulun ve ne istediginizi soyleyin gerisini o halletmistir zaten ki eminim tum calisanlar oyle. Herkese onermek bir yana bir sonraki tatilim bu bolgede olacaksa tek bir alternatifim var sadece Rubi! Hersey dahilin sonuna kadar hakkini vermeleri, sovlari, animasyon ekibinin basarisi muazzam, yemekleri harika ve her an bir kosede supriz var sanki.. Deniz ve pavilyonlar ise tam keyiflik! Odalar kesinlikle temiz ve deniz manzarali oda onerimdir muhtesem sabahlara uyanmak adina. 
Kisaca ozetlemek gerekirse ise gidin dinlenin, eglenin ve keyfinize bakin. Cok net!",5
Rubi Platinum Spa Resort & Suites,"Aile olarak villa suitin en iyi odalarından birinde konakladık sanırım 5230. Çocuklu bir aile olduğumuzdan koşturmaktan pek rahat bi tatil yapamadık. Ama genel itibari ile tekrardan gelinebilecek oteller arasında. Bizde ailece hilton oteller grubunda çalışıyoruz, sadece olumsuz diyebileceğim, lobby girer girmez yoğun bir oda parfümü kokusu genzimizi yaktı. Şu piyasadaki ucuz sprey kokulardan. Onun yogunlugu azaltılabilir, odaya gidene kadar beklerken hapşurmaktan bi hal olduk. Birde sahil tarafındaki barın yanında akşamları hamburger yapan bayan.. Bu lafımız size, eğer yaptığınız işten memnun değilseniz ya işinizi değiştirin yada işinizi eğlenceli hale getirin. İnsanlara lütfediyormuş gibi hamburger yapıp ekmeğin içine köfteyi tutturamayıp patatesleri avuçla tabağa koymanız, yüzünüzün sirke satması ve sert konuşma tarzınız biz müşteriler için pekte olumlu karşılanmadı. Kids clup yiyecekleri yeterli hızda yenilenmiyor ya soğuk yada donmuş. Bunlar dışında gözümüze takılan kusur göremedik. Odamız yemekler havuz sahil iskele gayet tatminkardı.. Birde arada bir ana havuza biraz soğuk su bassanız hiç fena olmazdı. Sevgiler saygılar...",3
Mukarnas Resort And Spa Hotel,Oteli çok begendik hizmet kalitesi çok yüksek lobby bar Melike hanıma cok teşekkür ederim çok güzel ilgili alakadar oldu bar ve restoran ve diger departmanlar harika cok teşekkür ediyorum yine gelmeyi düşünüyor cok sıcak kanlılar hepinizi seviyorum,5
Mukarnas Resort And Spa Hotel,Oteliniz mukarnastan cok memnunuz genel olarak arkadaşlardan Allah razı olsun kokteylleri barmen yunus emreye teşekkür ederim diğer arkadaşlarda teşekkür ederim insallah tekrar geleceğiz şimdilik görüşürüz .....     ..............,5
Mukarnas Resort And Spa Hotel,"Bu sene üçüncü defa Mukarnas'ta tatilimizi yaptık. 1381 no lu odada kaldık. Her yıl memnuniyetimiz daha da artıyor. Bize güzel bir oda veren resepsiyon müdürü Kurban beye,  Misafir ilişkilerindeki arkadaşlara, çok temiz ve titiz olan kat görevlisi Ayşe ablaya,  evlilik yıldönümü için odamıza ikramda bulunan Restoran sorumlusu Songül hanıma, barlarda güler yüzle karşılayan ve çok lezzetli kokteyller hazırlayan Ali Tanzi, Faruk, Servet ve Yunus Emre'ye Restoranda her daim ilgilenen Kadir'e çok çok teşekkür ediyoruz. Seneye tercihimiz yine Mukarnas olacak. Fiyat performans düzeyinin çok çok üstünde.",5
Rubi Platinum Spa Resort & Suites,"Eşimle beraber bu senemiz çok yoğun ve stresli geçti hem iş yoğunlu hem de Ankara'da yaşamak bu yıl bizi gerçekten çok yordu. Öyle bir yere gidelim ki, hiç bir sorun yaşamayacağımız bir yer olsun diye gerçekten çok özenerek araştırdık ve bu oteli seçtik. Girdiğimiz andan itibaren Özlem Hanım ın ilgisi, güleryüzlülüğü,samimiyeti gerçekten çok iyiydi ve kaldığımız süre boyunca çok yardımcı oldu eşimin acil bir kargo yollaması gerekti ve kargo şirketine kargomuzu aynı gün içinde ulaştırdılar. Tekrar Özlem hanıma teşekkür ediyoruz 😍 Otel odaları harika temizlik benim için önemli ve her yer gerçekten tertemiz ve bakımlı. Mini barlar her gün dolduruluyor, yemekler harika çeşit az diyenleri anlayamıyorum gerçekten bir insan bir öğünde ne kadar çeşit yiyebilir ki zaten? Sushi, çiğ köfte gibi her akşam farklı lezzetler sunuluyor. Bir de kaldığımız tarihlere Burcu Güneş konseri denk gelince değmeyin keyfimize 😊 Yalnız konser girişinde biraz bekledik ve çok sıcaktı ve herkes yer kapmak için bekledi belki her masaya oda numarası verilirse sıra derdi ortadan kalkar diye düşünüyorum. Bir de nevresimler Hergün değişti fakat temiz olması için iyi deterjanlar kullanılıyor evet ama biraz esanslı koksa daha iyi olabilir 😊 Onun dışında çalışan özellikli patenli gençlerin hepsi ve restoran kısmı hepsi güleryüzlülüğü ve Can'la başla çalışıyorlar seneye tekrar rubi deyiz her şey için çok teşekkürler 👍😎😀",5
Rubi Platinum Spa Resort & Suites,"Mükemmel ötesi hayranlik uyandırıcı bir otel. 16-19 Ağustos 16 tarihleri arasinda 3 gece konakladik. Otelin mimarisi ve odalari cok ince ve estetik dusunulmus. Otede adeta sarayda yaşıyor gibi hissettim:) Otelin kendine ozgu kokusu beni nedense cok etkiledi. ayni koku buklet urunlerinde de mevcut.
Fonda calan müzikler bile cok elitti. 
Siz de benim gibi temizlik konusunda hassassaniz tercihiniz olabilir burasi. 
deniz özellikle sabah saatlerinde pırıl pırıl. ince cakil yosun yok ve minik cipuralar ile yuzmek harika! yaklaşık 30 metre ilerleyince boy oluyor.
iki tane kocaman havuzu var. tertemiz. sezlong sıkıntısı hic yaşamadık. plaj havlulari mis gibi kokuyordu.
Yemekler cok çeşitli ve lezzetli. Aldiklari ucreti son kurusuna dek hak ediyorlar. 
otel alanı buyuk. animasyonlar harika ve goz alici. caninizin sıkılacagini sanmıyorum.
ozellikle flexis te pizza ve hamburgeri deneyin . ince hamur ve harika bir pizza. bu onerimi yabana atmayın derim:)
Personel son derece ilgili. güleryüzlü ve cozum odakli. profesyonel ve isbirligi had safhada. hicbir kabalikla karsilasmadik. kiyafetlerindeki ozen bile yeterdi. Özellikle  OKAN BEY e sonsuz teşekkürler. Bizi cok sicak karsiladi ve uğurladi.otelde kaldığımız  sure içerisinde ilgisi hep uzerimizdeydi. Kendimizi evimizde hissetmemizi sağladı. Hos sohbeti ,esprili kişiliği, guler yuzu ile otelin guzelligine guzellik katiyor :))))   Rubi  ailesine teşekkür ederiz...
Seneye gorusmek dileğiyle   Sevgiler:))",5
Rubi Platinum Spa Resort & Suites,"Otel herseyiyle mukemmel. Gerek personelin ilgi ve alakasi, gerek tesisin bütün ihtiyaclara cevap veriyor olmasi sebebiyle tercih edilmesi gereken bi otel. Müşteri iliskilerinden okan beyin ilgisi guleryuzlulugu bizi cok memnun etti. Seneye tatil için tek adresimiz yine rubi platinum olacak muhtesem ötesi :)",5
Rubi Platinum Spa Resort & Suites,"O mu bu mu derken bu seneki tatilimizi zatıâliniz de yapmaya karar verdik! Kendimiz yetmezmiş gibi kardeşimiz ve kuzenimizi de (ki otelin sadece beyleri kabul etmeme ilkesi olduğu için rezervasyon sırasında ets tur danışmanımız bindir dil döktü ailedir, şudur, budur diye neyse veto yemeden aldık izni) taktık peşimize dayandık kapınıza! İyi mi ettik kötü mü ettik orası muamma… 

İstanbul – Antalya malumuzun 10-12 saat… Maf-ı perişan halde girdik otele pek alışkın olmadığımız bir karşılama… Acente danışanımız sayesinde hemen girişlerimiz yapıldı bizim odamız 20 dk içinde verildi, hızlıca yerleştik ve büyük umutlar ile geldiğimiz tatilimiz başladı… Hemen oda’dan bahsediyorum şirin bir yer ama ilk girişte mis gibi tertemiz hissiyatı vermiyor belki de o da kokusunun mevcut olmamasından o zaman yazıyoruz -1… Koştur koştur inersin havuz kenarına bir güzel yerleşirsin… Bir göz gezdirirsin etrafa, balayı çiftlerinin yoğunlukta olduğu, konakladığım hiçbir otelde rastlamadığım kadar bebekli ailelerin yer aldığı bir yer ohh miss… Max. 10 dakika geçer geçmez 3 genç kardeş gelmişler mi sana? (ki ilk bahsettiğim konu aile oteli olması nedeni ile sadece beylerin alınmama ilkesi burada ihlal edilmiş yazıyoruz -1 daha) ohhhh canım güzel turistler, laflar havada uçuşuyor. Sayelerinde küfür etme yeteneğim gelişti lügatimde olmayan bir dize küfür rahatlıkla kullanabiliyorum. İlk günün bitip, mini bir istirahat ve hazırlık için odanıza çıkınca şaşırmayın diye not ediyorum restoran da ibadullah olan meyvelerden bir tabak yapıp, hoş geldiniz ne iyi ettiniz notunu benim gibi bulamazsanız üzülmeyin! Çünkü ben bayağı bir şaşırdım… Çoğu otelde (bknz. Rixos, Baia Lara, Amara Wing…) bu çok önemli bir ayrıntı… Huyum kurusun akşam mutlaka bir ara odayı uğrarım ne var ne yok diye… Tabii ki diğer oteller de olduğu gibi minicik tatlı mı tatlı çikolatalar bulmadım. Anlamıyorum ne kadar maliyeti var? İnce bir ayrıntı daha…
	
Hoş gel 2.gün…
Yok yok tabii ki Oda’dan çıkarken jest olsun diye kapınıza gazete bırakacak değiller… Daha da neler! Saat bu işi ne? Hadi öğle yemeğine… İşte olayın koptuğu an! Almışım yemeğimi tam restoran da bir masaya oturdum! Nasıl yaparım böyle bir şeyi orası Recep Bey için ayrılmış! Hay cahil ben koskoca meyve tabağı koymuşlar oraya yani rezerve masa o nasıl anlamazsın tüm sözlükler de ansiklopediler de hatta ve hatta adabı-ı muaşeret in temeli bu ahhh benn ahh! Pek bir kibar olmayan garson bey inceden sinirlerimi atlatıp başka bir masaya geçmemi sağladı. Tabii ben bununla yetinmedim bir yan bölüme geçip biraz rahat olsun zaten sinirim tepemde güzel bir yerde oturayım da hepten ortalığı katmayayım birbirine derken hoppp o da ne?  Garson bey başımızda 
-burası rezerve başkası oturuyor
- tabii tabii beraberiz biz. 
- yok, yok başkası…
- Pardon? 
- Hanımefendi burası rezerve Patronumuz oturacak

Hey maşallah kızım ya itina ile tüm sözde rezerve masaları bulup tek tek nasıl oturdun. Sinir tavan. Şimdi güzel kardeşim madem 5-6 yıldızın var patronun mu önemli misafirin mi?  Bu ince bir ayrıntı en başta bunu bilmek gerekir. Geçtim nezaket kurallarını, iletişimin temeli bu ne demek patron oturacak? Bir dünya lakırdı sonrası aynı bölüm içerisinde başka – rezerve olmayan- bir masa bulup oturduk.. Max 2.dk sonra restoran şefi konuya izahat getirmeye çalışıyor ama pek mantıklı ya da geçerli bir sebep değil… Hadi ilk masa çok yaşlı bir bey efendi için ayrılmış eyvallah… Peki, ikinci masa patron için ayrıldı ne demek? Çok ünlü bir misafiri varmış!  Bana ne?
Güzel insan madem çok ünlü bir misafirin var senin A la carte restaurantın yok mu aç kapısını paşalar gibi ağırla misafirini… Yok, yok o halkın sanatçısı bizler ile iç içe olmak istiyor ama masası rezerve olmalı... Çözüm tükenmez alırsın 5x10 metal bir levha yazarsın üzerine REZERVE bir de altına süslü olsun diye koyarsın logonu hem kurumsal durur… Çok el oyalayan bir materyal değil metal levha üzeri lazer baskı tekniği kullanılarak maximum 1 hafta içerisinde teslimatı yapılan toplu siparişlerde birim fiyatı düşen taş çatlasın 300TL ye üretebileceğin durum kurtarıcı mucizevi bir çözüm… Hee yok biz boş şeylere para yatırmayız diyorsan kusura bakma ama çok ünlü, pek ünlü misafirin boş bulduğu masaya oturacak! Yaz kenara kocaman bir “0”…  
Bu da mı yetmedi? Aldığın turşu bir küf bağlamışsa değme keyfine! Kontrol için de yaz bir “0”

Bu arada hiç mi güzel bir şey ile karşılaşmadın sen? Hemen bir parantezde onlar için açıyorum. Lobby de ve havuz kenarında ki hizmet, müşteri memnuniyeti had safa da o zaman kocaman bir alkış gelsin… Yiyecek konusunda hakların da yiyemeyeceğim. Restaurant ve snack ikramlar gayet başarılı… Su larınız bardak ile değil açılmamış 500ml pet şişelerde bol bol için diye Unutmadan diğer otellerde 5 gece ve üstü konaklamalarda rezervasyon yapılması ile birlikte dilediğiniz A la carte restaurant ücretsiz! Burada ise sembolik bir rakam (5€) olarak tabir edilen bütçesi var. Onu da koyduk bir kenara peki o tatlı bölümünde neden Kemalpaşa yok? 

Netice çok yol alınması gereken, kesinlikle yönetim tarafından bazı şeylerin tekrar gözden geçirilmesi gerekir. Yapılır mı peki? Turizm rekabet sever, mutlaka kendini ayrıştırmalısın ki başarıyı hak edesin! O zaman ayrıntılara dikkat!
Şimdi sen bunların uzun uzun yazdın da ne oldu? Ehl-i cevap hiçbir şey! Bu tatil biter mi? Ya da şöyle sormak gerekir bir daha tercihlerin arasında bu otel olur mu? Kesin cevap HAYIR!",3
